BIZDATE,ITEMCODE,Record_Count,brand_1_STORE_CODE_Count,brand_2_STORE_CODE_Count,brand_6_STORE_CODE_Count,Spring_Eve,holiday,comp,recomm,photo,temp
"2014-01-23","1080053",47.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080052",103.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080057",18.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080064",26.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080062",11.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080059",18.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080061",21.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080055",25.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080092",15.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080094",18.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080056",30.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080058",47.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080096",0.000000,47,87,0,0,0,0,1,0,6
"2014-01-24","1080094",16.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080092",13.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080055",24.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080061",34.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080062",16.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080054",37.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080052",69.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080059",16.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080057",10.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080053",38.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080093",23.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080095",10.000000,47,87,0,0,0,0,1,0,8
"2014-01-24","1080096",0.000000,47,87,0,0,0,0,1,0,8
